BROWSER: chrome
gen 0.69378805207688
gen 0.15127418549850602
gen 0.1463617916783968
gen 0.13804413406033245
gen 0.48934858822913996
gen 0.3244209350637115
gen 0.9581929273054215
gen 0.19765276687472233
gen 0.2605095530850323
gen 0.3985256059902442
gen 0.483040377085884
gen 0.08635294982828357
gen 0.6224495111589303
gen 0.8299717145175818
gen 0.2293983034762881
gen 0.9025285289621161
gen 0.9848133482320258
gen 0.02243615625556461
gen 0.6800133398355399
gen 0.8535218765810522
gen 0.023516827525290385
gen 0.9393118829239746
gen 0.5606192918335842
gen 0.6170611241933037
gen 0.6510198958462556
gen 0.9124231127972886
gen 0.9684445526626042
gen 0.7746815496047672
gen 0.7870911326111372
gen 0.4800181937411383
gen 0.4151466907276349
gen 0.47140197829993546
gen 0.6019460600581048
gen 0.2746514850206405
gen 0.2001811188707998
gen 0.16490249302234328
gen 0.43053727934535146
gen 0.7809707540676334
gen 0.5450420539668204
gen 0.420456308772281
gen 0.754435673832889
gen 0.22538370788128037
gen 0.8176739410326195
gen 0.5446364151077172
gen 0.3071365452468875
gen 0.6052146400960554
gen 0.27092356285093677
gen 0.4115757601849681
gen 0.8809295657605942
gen 0.4396644794979019
gen 0.3493191936976485
gen 0.12241699859361366
gen 0.6227791129278111
gen 0.11338622739716331
gen 0.9620032851472282
gen 0.27438004943275773
gen 0.9087005075286723
gen 0.5445124087712032
gen 0.922467537172154
gen 0.9461032848050754
gen 0.1567989840240458
gen 0.5618976754062921
gen 0.6955533129892557
gen 0.5940264043261794
gen 0.8332364556030973
gen 0.4811688915090304
gen 0.5364611331438804
gen 0.9162259218098188
gen 0.9063293393070262
gen 0.7636768524692588
gen 0.9228402114135072
gen 0.4058081248587049
gen 0.5951680035811988
gen 0.6783367777695866
gen 0.5785134592496992
gen 0.13292886117724234
gen 0.9870671381629625
gen 0.9084786428824121
gen 0.48952584408830546
gen 0.4356367561380785
gen 0.16603651285757426
gen 0.4554083578136343
gen 0.6514396634018662
gen 0.8459596683999457
gen 0.247436315293587
gen 0.5772009436117256
gen 0.776999880788344
gen 0.868761485117002
gen 0.2697974879396201
gen 0.05138511504909471
gen 0.35438824564327587
gen 0.46796251848522674
gen 0.7819695348633007
gen 0.09878750455617791
gen 0.6024321668620773
gen 0.11564250239487328
gen 0.020618142045758736
gen 0.44584851478913734
gen 0.4289022808237226
gen 0.8742440641541445
gen 0.7432090101071125
gen 0.8212805631115292
gen 0.1882946920989197
gen 0.8805010334537031
gen 0.021630505488101193
gen 0.30561610072208034
gen 0.26595199835721783
gen 0.9696266586265925
gen 0.2606216662467926
gen 0.39427946434859207
gen 0.4034893815921943
gen 0.07491088683530345
gen 0.9595248111383623
gen 0.7545633500655247
gen 0.48090366254633654
gen 0.16097433260131977
gen 0.5256976879848809
gen 0.8237945424733049
gen 0.4688583819499641
gen 0.07552477424709081
gen 0.26051499410031065
gen 0.041648788053616936
gen 0.48682656359037324
gen 0.30867352758074906
gen 0.6808605929425715
gen 0.4211422850027078
gen 0.645427868108031
gen 0.1302536649983732
gen 0.6218664773339886
gen 0.7877907118637499
gen 0.8848026637502129
gen 0.5417679108787994
gen 0.38954818786164935
gen 0.28117569487124117
gen 0.507300096382481
gen 0.20776640767329546
gen 0.5727976738940199
gen 0.6462810052908896
gen 0.3478327313714069
gen 0.319831452145505
gen 0.9438530175461044
gen 0.02009351802674053
gen 0.5215341379075091
gen 0.9762852756722336
gen 0.5693685923116316
gen 0.8991206353585284
gen 0.4687124491089707
gen 0.41053568981051636
gen 0.18002560033972492
gen 0.1723098061386905
gen 0.09158981846162506
gen 0.07796492083354489
gen 0.8760361544628519
gen 0.7030330003761163
gen 0.1197516084980359
gen 0.5414323992062362
gen 0.344296073571694
gen 0.48120137003016183
gen 0.39893570784532395
gen 0.7846777243249283
gen 0.2727689645625846
gen 0.4504933349804576
gen 0.09785737820968987
gen 0.5015456575126176
gen 0.48581396286025447
gen 0.4884608393490246
gen 0.23121204711286247
gen 0.13176136068122912
gen 0.697205264571811
gen 0.2006938013509303
gen 0.9006658082633432
gen 0.5421642508473492
gen 0.011480859788325581
gen 0.3381447636853476
gen 0.5297392401773271
gen 0.43469759741200953
gen 0.00861762970474067
gen 0.961330843808164
gen 0.7892654231403831
gen 0.7502360325813877
gen 0.6145580519543301
gen 0.874777258689529
gen 0.3550541513945935
gen 0.2014034644723548
gen 0.026709727822429974
gen 0.5138387339314536
gen 0.7620139449418821
gen 0.25482118205833326
gen 0.30050025078067266
gen 0.9828618719669786
gen 0.698073747462203
gen 0.7933895002126146
gen 0.2495560973433255
gen 0.43588681306441956
gen 0.278280149813964
gen 0.3468922900044882
gen 0.38834291538444066
gen 0.7022679487133043
gen 0.7246596110899706
gen 0.8435946543200674
gen 0.6822473708624548
gen 0.35683609640491176
gen 0.6425972364366255
gen 0.6807492159372792
gen 0.8919012465475089
gen 0.3522977904178959
gen 0.9250514892407897
gen 0.3347198829586946
gen 0.5505085240845606
gen 0.6667502466268314
gen 0.7094541284038673
gen 0.3018017198992513
gen 0.9444147390777282
gen 0.7908896761658335
gen 0.22755324931204557
gen 0.5790676344384891
gen 0.6897083664912735
gen 0.766574010521021
gen 0.6302420897286125
gen 0.8273869411317036
gen 0.6514336859623318
gen 0.03546815930110769
gen 0.8790419468870718
gen 0.6444435477726584
gen 0.815452764369226
gen 0.3646513416355488
gen 0.6106934630341208
gen 0.22676372295777814
gen 0.6389850405095314
gen 0.6606376397074418
gen 0.15050532484846246
gen 0.7062818088282763
gen 0.6840379523713647
gen 0.59308606946353
gen 0.7535252534698516
gen 0.6963590259979677
gen 0.37218227139417404
gen 0.144602272672405
gen 0.8571328675293701
gen 0.45732993421964885
gen 0.27555679201788497
gen 0.945875138855105
gen 0.4146641337011623
gen 0.48459099421934515
gen 0.20386172928744783
gen 0.6591294857262138
gen 0.6829247709112816
gen 0.4909296612114409
gen 0.7006489486164749
gen 0.42025037361197914
gen 0.1996611262814847
gen 0.29553378519140194
gen 0.26440945035675
gen 0.2787409197841897
gen 0.32298282825789304
gen 0.5830278995959748
gen 0.8890958002120484
gen 0.5619801250419407
gen 0.7565682744178082
gen 0.25490475408662205
gen 0.965748485097832
gen 0.9984810696443374
gen 0.11659110593575561
gen 0.6433534952634479
gen 0.3442934608501387
gen 0.8816414015062943
gen 0.2821524076491848
gen 0.06592568448234082
gen 0.4681618432568557
gen 0.6323022576530741
gen 0.6223113878083695
gen 0.43213156619720516
gen 0.8563159903717301
gen 0.8981311696045158
gen 0.4582311266910266
gen 0.29261444243776524
gen 0.054737829438114005
gen 0.7668856981785455
gen 0.41229982854165725
gen 0.9393183429085072
gen 0.6014767885235359
gen 0.5489235990885217
gen 0.06258332984247761
gen 0.9511960069702166
gen 0.4526191429946069
gen 0.8922845591802044
gen 0.14412018067263976
gen 0.5872633861714098
gen 0.34455238772926133
gen 0.3606909002195058
gen 0.3346989535721039
gen 0.6824184243052125
gen 0.4408449585451375
gen 0.592817817660559
gen 0.6010106200164445
gen 0.9905301274454432
gen 0.9596257889107713
gen 0.037220002032291255
gen 0.5482664631963972
gen 0.8359940442597245
gen 0.7551122433935717
gen 0.016478547584982017
gen 0.5235123948595171
gen 0.2782149040327657
gen 0.599592249963274
gen 0.7279316653114374
gen 0.24385930471700568
gen 0.5657097198531089
gen 0.20665962730749032
gen 0.41095838556291087
gen 0.6359117026877472
gen 0.3540399751467658
gen 0.10759340407462914
gen 0.5825700555179754
gen 0.343877057836655
gen 0.8732867327721765
gen 0.7038443329084607
gen 0.2768848153087182
gen 0.045957085235206696
gen 0.42582763737498985
gen 0.41645885089726287
gen 0.49338072250287346
gen 0.0028267001806958625
gen 0.3363274526468838
gen 0.06253317307489459
gen 0.9341084553056653
gen 0.2909880529002258
gen 0.5425775273352318
gen 0.14294897206173518
gen 0.1572324662668454
gen 0.7384820812531085
gen 0.5185427749278855
gen 0.9111670036512585
gen 0.6371029386721065
gen 0.25362682841390805
gen 0.4583297477255803
gen 0.3063945154852734
gen 0.3657825470894991
gen 0.5470647363696695
gen 0.3725283811544251
gen 0.6780795449242119
gen 0.0942445895207944
gen 0.4979369392647639
gen 0.8186698811128437
gen 0.8517236061857951
gen 0.5421199208768532
gen 0.46570767833765014
gen 0.5948970791570458
gen 0.5096866400146478
gen 0.8212227560767695
gen 0.9948881487100607
gen 0.0017630071247858314
gen 0.6806377549606761
gen 0.5113471954432331
gen 0.22862030117388055
gen 0.7439990072009426
gen 0.70142128662063
gen 0.33477608502474276
gen 0.46098286664562926
gen 0.364341079702162
gen 0.37375848969027814
gen 0.2667328448211348
gen 0.1179494884996013
gen 0.030538483362938962
gen 0.736137705657079
gen 0.1689803082859751
gen 0.8326773951336965
gen 0.611936496017182
gen 0.4417819048198681
gen 0.5163339868036063
gen 0.6560806421374872
gen 0.872009633528281
gen 0.15039710620604074
gen 0.3498312980857379
gen 0.9471663895376952
gen 0.9956789412889377
gen 0.9457029097324907
gen 0.9887844258295995
gen 0.5135362801637955
gen 0.4865880025442091
gen 0.5589076806554094
gen 0.0237443398545516
gen 0.9134090397672117
gen 0.5085106407868818
gen 0.9028464019505182
gen 0.07929485349752663
gen 0.8720457760251041
gen 0.2676776125812108
gen 0.8354066975400234
gen 0.11969656497163328
gen 0.18639289066469145
gen 0.4873106842049053
gen 0.1722852585041752
gen 0.47185220200094813
gen 0.94261785113282
gen 0.25370368802183263
gen 0.20575148103244412
gen 0.8534810161856532
gen 0.6386436585740651
gen 0.37400318995978754
gen 0.026829716805389925
gen 0.046740689591371565
gen 0.3226992337532797
gen 0.6831433733624359
gen 0.40695090048302807
gen 0.24165606269318318
gen 0.8675401862273249
gen 0.48251385628145727
gen 0.0724873203431542
gen 0.4585397375820497
gen 0.9629780731226247
gen 0.381132112101064
gen 0.12123698373997893
gen 0.8163030959581103
gen 0.5734336810359453
gen 0.004936011258765971
gen 0.46570502441278583
gen 0.5694546586545473
gen 0.30083580873240146
gen 0.4517758709329178
gen 0.9267656597741825
gen 0.9129152853630085
gen 0.45449989320749684
gen 0.6848714587926601
gen 0.3690035964806251
gen 0.2947224054190414
gen 0.14621581901795744
gen 0.39954162031949636
gen 0.39755691908125135
gen 0.8702211218348468
gen 0.7116408409469865
gen 0.01059763616357512
gen 0.40131864796436734
gen 0.25244261541673385
gen 0.4433181692758861
gen 0.8779949923501227
gen 0.9021366198052121
gen 0.4006361219330661
gen 0.8416810441309697
gen 0.7262065447876773
gen 0.30744220323046245
gen 0.6865008291258288
gen 0.04726575923978871
gen 0.2791471354746693
gen 0.6444625778038813
gen 0.2906303004922297
gen 0.5168402692398999
gen 0.46381243717966747
gen 0.47272199949654103
gen 0.7070226349302318
gen 0.8724280682730847
gen 0.18859199990350817
gen 0.9891880835275173
gen 0.9280959521041319
gen 0.5696440345944114
gen 0.6962493427542487
gen 0.9570506619784347
gen 0.5061354370228919
gen 0.4730403486360353
gen 0.30055245220551274
gen 0.04098036865894916
gen 0.6820174344250312
gen 0.7151620480900633
gen 0.9817820651704838
gen 0.5786157661982705
gen 0.14175811933146654
gen 0.8537132045726266
gen 0.8111853829743114
gen 0.03485156492598773
gen 0.1301567433770301
gen 0.667643608218655
gen 0.734241508086195
gen 0.5611568236381641
gen 0.08210076453574588
gen 0.9877288818697059
gen 0.17727300745711583
gen 0.765956411923751
gen 0.9252409961347263
gen 0.18249798120999428
gen 0.22742581011762852
gen 0.9844251761749119
gen 0.8764330327509475
gen 0.7288819135986611
gen 0.04810206153647467
gen 0.7229096963286323
gen 0.7808065948235938
gen 0.8039408564750574
gen 0.6178236696947972
gen 0.46431054418559237
gen 0.07849085186025895
gen 0.46903563795876035
gen 0.07433086587513427
gen 0.06869500619390356
gen 0.7799118483579461
gen 0.588745385651896
gen 0.09754935368368356
gen 0.5947291953499494
gen 0.5286850966212653
gen 0.5608939605325862
gen 0.8096400236350041
gen 0.6115736794929012
gen 0.3663830822914056
gen 0.313170381561237
gen 0.6844766898311476
gen 0.1842944399680162
gen 0.6983018158200487
gen 0.18158050792819203
gen 0.39782535722821866
gen 0.7266528539732968
gen 0.2578776617704144
gen 0.965517527973097
gen 0.4203078591699252
gen 0.7976261752266343
gen 0.6542634967880969
gen 0.761536319610659
gen 0.5736679990405824
gen 0.6388970555872604
gen 0.5362901352917928
gen 0.5750591428723668
gen 0.22501065018716804
gen 0.23679048856734575
gen 0.9773088689924669
gen 0.3302322114557128
gen 0.985678949829571
gen 0.9918698469193108
gen 0.2756767604380057
gen 0.8274004946746867
gen 0.4960213805194307
gen 0.8681927264741731
gen 0.316919796917025
gen 0.4910541711537437
gen 0.10783794105972944
gen 0.5925058058942019
gen 0.8778135089907366
gen 0.20029333434695218
gen 0.2038435823368474
gen 0.8918164834165994
gen 0.18737351875256514
gen 0.8094021103120204
gen 0.07332097833220708
gen 0.21765457572752744
gen 0.022475615489332412
gen 0.12144651144584584
gen 0.681654418045597
gen 0.09664626846357649
gen 0.8129452942527984
gen 0.14176832740923917
gen 0.7499139661338576
gen 0.9315617633004103
gen 0.27285517209650334
gen 0.2857811313799967
gen 0.15813912662802765
gen 0.39480912883524244
gen 0.6593736287421388
gen 0.7625752756844626
gen 0.8484886525005739
gen 0.950115789289012
gen 0.6313619071965959
gen 0.9716748791499934
gen 0.7003285784009501
gen 0.2568209219174751
gen 0.634772218981482
gen 0.27730627626181303
gen 0.06569575736097133
gen 0.32758939542720866
gen 0.7646289471068815
gen 0.549926413524966
gen 0.4183777740175494
gen 0.5712047172260057
gen 0.25240835255885496
gen 0.5131287956531627
gen 0.8482269173923251
gen 0.2714270497765314
gen 0.3967549771926837
gen 0.23341335131669583
gen 0.8344618733065512
gen 0.10528063246679986
gen 0.010168648308413797
gen 0.9994631892570818
gen 0.16375158199907514
gen 0.09471211490774256
gen 0.3822772875581
gen 0.6383664433526972
gen 0.5398493150803954
gen 0.9208283139798266
gen 0.7839040351776185
gen 0.9668016231568597
gen 0.3495615005110977
gen 0.49699268572690625
gen 0.9473401106711774
gen 0.9695817779443985
gen 0.49986201024980503
gen 0.6228987093609233
gen 0.08696019219459084
gen 0.2762231601000511
gen 0.3629947957098807
gen 0.19359089985042677
gen 0.9756272531241581
gen 0.4912140022748732
gen 0.9958199835033004
gen 0.9290230790975962
gen 0.456773567867339
gen 0.5915224618895574
gen 0.07531618363011328
gen 0.2674489917083378
gen 0.4025213943021806
gen 0.33950906507047773
gen 0.36152201026033515
gen 0.4447483400538763
gen 0.892904137150204
gen 0.6201530748736268
gen 0.9816570883174018
gen 0.21586791556290508
gen 0.21602046269166197
gen 0.7620185330118179
gen 0.22904679876965828
gen 0.29696031925506094
gen 0.20706084540611291
gen 0.8832387454453134
gen 0.05379007517941892
gen 0.6414779778157393
gen 0.34763097066895954
gen 0.09036826152362787
gen 0.9996534214395092
gen 0.5065922036217516
gen 0.7730234543517851
gen 0.4001696268778543
gen 0.5431451986634719
gen 0.34493776653782415
gen 0.5038010271950111
gen 0.6345052099101114
gen 0.8304185820773771
gen 0.4533215774944801
gen 0.16621190779210804
gen 0.702247968537602
gen 0.6025218979720268
gen 0.5650757222042304
gen 0.6413955309623649
gen 0.04537001207056468
gen 0.28881083720073675
gen 0.6434389235411637
gen 0.4746982552211254
gen 0.20904432644279103
gen 0.1994197960215447
gen 0.7371475371682057
gen 0.17325528146953117
gen 0.09496397181647853
gen 0.5801264795423655
gen 0.45505201476529944
gen 0.06753634741310455
gen 0.21952633421202128
gen 0.2127316142676805
gen 0.18512822740720414
gen 0.6094232225189127
gen 0.8173895339269854
gen 0.41655864188380365
gen 0.9623132113948996
gen 0.5771585773788568
gen 0.8712725316018399
gen 0.3123339429696814
gen 0.08785099094443227
gen 0.012507004073977646
gen 0.3616073475505568
gen 0.24224178569105792
gen 0.636467665663933
gen 0.8287926059120674
gen 0.09842174498472356
gen 0.08289967110867336
gen 0.14872719817544477
gen 0.9515810910104248
gen 0.5345603662148446
gen 0.1442989556578027
gen 0.1047793286756149
gen 0.340775061920795
gen 0.3762508843756578
gen 0.4291130726755026
gen 0.8847556039489881
gen 0.6066819526800533
gen 0.3110000149706247
gen 0.890059496757504
gen 0.10396179130868743
gen 0.7081525679946965
gen 0.018040736806649527
gen 0.5992429445914911
gen 0.08386451402070905
gen 0.9786037758937711
gen 0.6299779781759911
gen 0.9478768899204575
gen 0.004854836879876423
gen 0.8761481139179217
gen 0.28556926941102256
gen 0.3616903972720573
gen 0.0074954127915010105
gen 0.9941947031750276
gen 0.6081082098029793
gen 0.7277682867721076
gen 0.9913152289322658
gen 0.03941599168838206
gen 0.6556959524936332
gen 0.8015925143734406
gen 0.7718478066262724
gen 0.15047659638979116
gen 0.15808424885147376
